file	mutator	line	verdict	old	new
CreditKeys.sol	CR	139	COMPILATION FAILURE	mask == 13	//mask == 13
CreditKeys.sol	CR	139	UNCAUGHT	return 3895350809	//return 3895350809
CreditKeys.sol	CR	140	COMPILATION FAILURE	mask == 14	//mask == 14
CreditKeys.sol	CR	140	UNCAUGHT	return 3877188084	//return 3877188084
CreditKeys.sol	CR	141	UNCAUGHT	return 3908592305	//return 3908592305
CreditKeys.sol	CR	145	COMPILATION FAILURE	uint256 r = printRank(reg)	//uint256 r = printRank(reg)
CreditKeys.sol	CR	146	COMPILATION FAILURE	r == 0	//r == 0
CreditKeys.sol	CR	146	UNCAUGHT	return 195465472	//return 195465472
CreditKeys.sol	CR	147	COMPILATION FAILURE	r == 1	//r == 1
CreditKeys.sol	CR	147	UNCAUGHT	return 4661729380	//return 4661729380
CreditKeys.sol	CR	148	COMPILATION FAILURE	r == 2	//r == 2
CreditKeys.sol	CR	148	UNCAUGHT	return 4640364522	//return 4640364522
CreditKeys.sol	CR	150	COMPILATION FAILURE	r == 4	//r == 4
CreditKeys.sol	CR	150	UNCAUGHT	return 6072587748	//return 6072587748
CreditKeys.sol	CR	151	UNCAUGHT	return 6964650926	//return 6964650926
CreditKeys.sol	CR	155	COMPILATION FAILURE	uint256 r = weightRank(w)	//uint256 r = weightRank(w)
CreditKeys.sol	CR	156	COMPILATION FAILURE	r == 0	//r == 0
CreditKeys.sol	CR	156	UNCAUGHT	return 2887813475	//return 2887813475
CreditKeys.sol	CR	157	COMPILATION FAILURE	r == 1	//r == 1
CreditKeys.sol	CR	157	UNCAUGHT	return 1831411512	//return 1831411512
CreditKeys.sol	CR	158	COMPILATION FAILURE	r == 2	//r == 2
CreditKeys.sol	CR	158	UNCAUGHT	return 801626426	//return 801626426
CreditKeys.sol	CR	159	UNCAUGHT	return 6615253228	//return 6615253228
CreditKeys.sol	CR	163	COMPILATION FAILURE	e == 0	//e == 0
CreditKeys.sol	CR	163	CAUGHT	return 448838239	//return 448838239
CreditKeys.sol	CR	164	COMPILATION FAILURE	e == 1	//e == 1
CreditKeys.sol	CR	164	CAUGHT	return 2125356957	//return 2125356957
CreditKeys.sol	CR	165	COMPILATION FAILURE	e == 2	//e == 2
CreditKeys.sol	CR	165	CAUGHT	return 4849173708	//return 4849173708
CreditKeys.sol	CR	166	COMPILATION FAILURE	e == 3	//e == 3
CreditKeys.sol	CR	166	CAUGHT	return 8261716960	//return 8261716960
CreditKeys.sol	CR	169	UNCAUGHT	revert("eights")	//revert("eights")
CreditKeys.sol	CR	173	COMPILATION FAILURE	(uint256[] memory out)	//(uint256[] memory out)
CreditKeys.sol	CR	174	CAUGHT	out = new uint256[](ids.length)	//out = new uint256[](ids.length)
CreditKeys.sol	CR	175	COMPILATION FAILURE	++i	//++i
CreditKeys.sol	CR	175	CAUGHT	for (uint256 i; i < ids.length; ++i) out[i] = ids[i]	//for (uint256 i; i < ids.length; ++i) out[i] = ids[i]
CreditKeys.sol	CR	175	COMPILATION FAILURE	i < ids.length	//i < ids.length
CreditKeys.sol	CR	175	CAUGHT	out[i] = ids[i]	//out[i] = ids[i]
CreditKeys.sol	CR	175	COMPILATION FAILURE	uint256 i	//uint256 i
CreditKeys.sol	CR	176	COMPILATION FAILURE	--i	//--i
CreditKeys.sol	CR	176	COMPILATION FAILURE	i > 1	//i > 1
CreditKeys.sol	CR	176	COMPILATION FAILURE	uint256 i = out.length	//uint256 i = out.length
CreditKeys.sol	CR	177	COMPILATION FAILURE	uint256 j = uint256(keccak256(abi.encodePacked(seed, i - 1))) % i	//uint256 j = uint256(keccak256(abi.encodePacked(seed, i - 1))) % i
CreditKeys.sol	CR	178	CAUGHT	(out[i - 1], out[j]) = (out[j], out[i - 1])	//(out[i - 1], out[j]) = (out[j], out[i - 1])
CreditKeys.sol	LIR	58	CAUGHT	uint256 i = 1	uint256 i = 0
CreditKeys.sol	LIR	58	CAUGHT	uint256 i = 1	uint256 i = 115792089237316195423570985008687907853269984665640564039457584007913129639935
CreditKeys.sol	MIA	35	CAUGHT	order.length != n	!(order.length != n)
CreditKeys.sol	MIA	35	CAUGHT	order.length != n	false
CreditKeys.sol	MIA	35	CAUGHT	order.length != n	true
CreditKeys.sol	MIA	39	CAUGHT	deposited[j] == order[i]	!(deposited[j] == order[i])
CreditKeys.sol	MIA	39	CAUGHT	deposited[j] == order[i]	false
CreditKeys.sol	MIA	39	CAUGHT	deposited[j] == order[i]	true
CreditKeys.sol	MIA	40	CAUGHT	pos == type(uint256).max	!(pos == type(uint256).max)
CreditKeys.sol	MIA	40	CAUGHT	pos == type(uint256).max	false
CreditKeys.sol	MIA	40	CAUGHT	pos == type(uint256).max	true
CreditKeys.sol	MIA	43	CAUGHT	seen[w] & bit != 0	!(seen[w] & bit != 0)
CreditKeys.sol	MIA	43	CAUGHT	seen[w] & bit != 0	false
CreditKeys.sol	MIA	43	CAUGHT	seen[w] & bit != 0	true
CreditKeys.sol	MIA	46	CAUGHT	p == Preset.Manual	!(p == Preset.Manual)
CreditKeys.sol	MIA	46	CAUGHT	p == Preset.Manual	false
CreditKeys.sol	MIA	46	CAUGHT	p == Preset.Manual	true
CreditKeys.sol	MIA	47	CAUGHT	p == Preset.Deposit	!(p == Preset.Deposit)
CreditKeys.sol	MIA	47	CAUGHT	p == Preset.Deposit	false
CreditKeys.sol	MIA	47	CAUGHT	p == Preset.Deposit	true
CreditKeys.sol	MIA	48	CAUGHT	order[i] != deposited[i]	!(order[i] != deposited[i])
CreditKeys.sol	MIA	48	CAUGHT	order[i] != deposited[i]	false
CreditKeys.sol	MIA	48	CAUGHT	order[i] != deposited[i]	true
CreditKeys.sol	MIA	51	CAUGHT	p == Preset.Random	!(p == Preset.Random)
CreditKeys.sol	MIA	51	CAUGHT	p == Preset.Random	false
CreditKeys.sol	MIA	51	CAUGHT	p == Preset.Random	true
CreditKeys.sol	MIA	53	CAUGHT	order[i] != want[i]	!(order[i] != want[i])
CreditKeys.sol	MIA	53	CAUGHT	order[i] != want[i]	false
CreditKeys.sol	MIA	53	CAUGHT	order[i] != want[i]	true
CreditKeys.sol	MIA	60	CAUGHT	k <= prev	!(k <= prev)
CreditKeys.sol	MIA	60	CAUGHT	k <= prev	false
CreditKeys.sol	MIA	60	CAUGHT	k <= prev	true
CreditKeys.sol	MIA	67	CAUGHT	p == Preset.Number	!(p == Preset.Number)
CreditKeys.sol	MIA	67	CAUGHT	p == Preset.Number	false
CreditKeys.sol	MIA	67	UNCAUGHT	p == Preset.Number	true
CreditKeys.sol	MIA	69	CAUGHT	p == Preset.Time	!(p == Preset.Time)
CreditKeys.sol	MIA	69	CAUGHT	p == Preset.Time	false
CreditKeys.sol	MIA	69	UNCAUGHT	p == Preset.Time	true
CreditKeys.sol	MIA	71	CAUGHT	p == Preset.Colors	!(p == Preset.Colors)
CreditKeys.sol	MIA	71	CAUGHT	p == Preset.Colors	false
CreditKeys.sol	MIA	71	UNCAUGHT	p == Preset.Colors	true
CreditKeys.sol	MIA	73	CAUGHT	p == Preset.Ink	!(p == Preset.Ink)
CreditKeys.sol	MIA	73	CAUGHT	p == Preset.Ink	false
CreditKeys.sol	MIA	73	UNCAUGHT	p == Preset.Ink	true
CreditKeys.sol	MIA	74	CAUGHT	p == Preset.Eights	!(p == Preset.Eights)
CreditKeys.sol	MIA	74	CAUGHT	p == Preset.Eights	false
CreditKeys.sol	MIA	74	UNCAUGHT	p == Preset.Eights	true
CreditKeys.sol	MIA	75	CAUGHT	p == Preset.Print	!(p == Preset.Print)
CreditKeys.sol	MIA	75	CAUGHT	p == Preset.Print	false
CreditKeys.sol	MIA	75	UNCAUGHT	p == Preset.Print	true
CreditKeys.sol	MIA	76	CAUGHT	p == Preset.Weight	!(p == Preset.Weight)
CreditKeys.sol	MIA	76	CAUGHT	p == Preset.Weight	false
CreditKeys.sol	MIA	76	UNCAUGHT	p == Preset.Weight	true
CreditKeys.sol	MIA	77	CAUGHT	p == Preset.Rarity	!(p == Preset.Rarity)
CreditKeys.sol	MIA	77	CAUGHT	p == Preset.Rarity	false
CreditKeys.sol	MIA	77	UNCAUGHT	p == Preset.Rarity	true
CreditKeys.sol	MIA	106	CAUGHT	h == keccak256("Registered")	!(h == keccak256("Registered"))
CreditKeys.sol	MIA	106	CAUGHT	h == keccak256("Registered")	false
CreditKeys.sol	MIA	106	UNCAUGHT	h == keccak256("Registered")	true
CreditKeys.sol	MIA	107	CAUGHT	h == keccak256("Nudge")	!(h == keccak256("Nudge"))
CreditKeys.sol	MIA	107	CAUGHT	h == keccak256("Nudge")	false
CreditKeys.sol	MIA	107	UNCAUGHT	h == keccak256("Nudge")	true
CreditKeys.sol	MIA	108	CAUGHT	h == keccak256("Slip")	!(h == keccak256("Slip"))
CreditKeys.sol	MIA	108	CAUGHT	h == keccak256("Slip")	false
CreditKeys.sol	MIA	108	UNCAUGHT	h == keccak256("Slip")	true
CreditKeys.sol	MIA	110	CAUGHT	h == keccak256("Drift")	!(h == keccak256("Drift"))
CreditKeys.sol	MIA	110	CAUGHT	h == keccak256("Drift")	false
CreditKeys.sol	MIA	110	UNCAUGHT	h == keccak256("Drift")	true
CreditKeys.sol	MIA	111	CAUGHT	h == keccak256("Loose")	!(h == keccak256("Loose"))
CreditKeys.sol	MIA	111	CAUGHT	h == keccak256("Loose")	false
CreditKeys.sol	MIA	111	UNCAUGHT	h == keccak256("Loose")	true
CreditKeys.sol	MIA	118	CAUGHT	h == keccak256("sparse")	!(h == keccak256("sparse"))
CreditKeys.sol	MIA	118	CAUGHT	h == keccak256("sparse")	false
CreditKeys.sol	MIA	118	UNCAUGHT	h == keccak256("sparse")	true
CreditKeys.sol	MIA	119	CAUGHT	h == keccak256("lean")	!(h == keccak256("lean"))
CreditKeys.sol	MIA	119	CAUGHT	h == keccak256("lean")	false
CreditKeys.sol	MIA	119	UNCAUGHT	h == keccak256("lean")	true
CreditKeys.sol	MIA	120	CAUGHT	h == keccak256("even")	!(h == keccak256("even"))
CreditKeys.sol	MIA	120	CAUGHT	h == keccak256("even")	false
CreditKeys.sol	MIA	120	UNCAUGHT	h == keccak256("even")	true
CreditKeys.sol	MIA	121	CAUGHT	h == keccak256("extreme")	!(h == keccak256("extreme"))
CreditKeys.sol	MIA	121	CAUGHT	h == keccak256("extreme")	false
CreditKeys.sol	MIA	121	UNCAUGHT	h == keccak256("extreme")	true
CreditKeys.sol	MIA	163	CAUGHT	e == 0	!(e == 0)
CreditKeys.sol	MIA	163	CAUGHT	e == 0	false
CreditKeys.sol	MIA	163	UNCAUGHT	e == 0	true
CreditKeys.sol	MIA	164	CAUGHT	e == 1	!(e == 1)
CreditKeys.sol	MIA	164	CAUGHT	e == 1	false
CreditKeys.sol	MIA	164	UNCAUGHT	e == 1	true
CreditKeys.sol	MIA	165	CAUGHT	e == 2	!(e == 2)
CreditKeys.sol	MIA	165	CAUGHT	e == 2	false
CreditKeys.sol	MIA	165	UNCAUGHT	e == 2	true
CreditKeys.sol	MIA	166	CAUGHT	e == 3	!(e == 3)
CreditKeys.sol	MIA	166	CAUGHT	e == 3	false
CreditKeys.sol	MIA	166	UNCAUGHT	e == 3	true
CreditKeys.sol	MVIE	34	CAUGHT	uint256 n = deposited.length	uint256 n 
CreditKeys.sol	MVIE	38	CAUGHT	uint256 pos = type(uint256).max	uint256 pos 
CreditKeys.sol	MVIE	41	UNCAUGHT	uint256 w = pos >> 8	uint256 w 
CreditKeys.sol	MVIE	42	CAUGHT	uint256 bit = 1 << (pos & 255)	uint256 bit 
CreditKeys.sol	MVIE	52	CAUGHT	uint256[] memory want = shuffle(deposited, seed)	uint256[] memory want 
CreditKeys.sol	MVIE	56	CAUGHT	ICreditArt art = ICreditArt(credits.art())	ICreditArt art 
CreditKeys.sol	MVIE	57	CAUGHT	uint256 prev = key(p, credits, art, order[0])	uint256 prev 
CreditKeys.sol	MVIE	59	CAUGHT	uint256 k = key(p, credits, art, order[i])	uint256 k 
CreditKeys.sol	MVIE	68	UNCAUGHT	uint64 paidAt = credits.timestampOf(id)	uint64 paidAt 
CreditKeys.sol	MVIE	70	UNCAUGHT	uint256 mask = uint256(paidAt) % 15 + 1	uint256 mask 
CreditKeys.sol	MVIE	72	CAUGHT	ICreditArt.Read memory r = art.describe(credits.seedOf(id), paidAt)	ICreditArt.Read memory r 
CreditKeys.sol	MVIE	78	UNCAUGHT	uint256 score = colorWeight(mask) + printWeight(r.register) + weightWeight(r.weight) + eightsWeight(r.eights)	uint256 score 
CreditKeys.sol	MVIE	105	CAUGHT	bytes32 h = keccak256(bytes(reg))	bytes32 h 
CreditKeys.sol	MVIE	117	CAUGHT	bytes32 h = keccak256(bytes(w))	bytes32 h 
CreditKeys.sol	MVIE	145	UNCAUGHT	uint256 r = printRank(reg)	uint256 r 
CreditKeys.sol	MVIE	155	UNCAUGHT	uint256 r = weightRank(w)	uint256 r 
CreditKeys.sol	MVIE	176	CAUGHT	uint256 i = out.length	uint256 i 
CreditKeys.sol	MVIE	177	CAUGHT	uint256 j = uint256(keccak256(abi.encodePacked(seed, i - 1))) % i	uint256 j 
CreditKeys.sol	MVIV	58	CAUGHT	uint256 i = 1	uint256 i 
CreditKeys.sol	MWA	37	CAUGHT	i < n	!(i < n)
CreditKeys.sol	MWA	39	CAUGHT	j < n	!(j < n)
CreditKeys.sol	MWA	48	CAUGHT	i < n	!(i < n)
CreditKeys.sol	MWA	53	CAUGHT	i < n	!(i < n)
CreditKeys.sol	MWA	58	CAUGHT	i < n	!(i < n)
CreditKeys.sol	MWA	175	CAUGHT	i < ids.length	!(i < ids.length)
CreditKeys.sol	MWA	176	CAUGHT	i > 1	!(i > 1)
CreditKeys.sol	ROR	35	CAUGHT	order.length != n	order.length < n
CreditKeys.sol	ROR	35	CAUGHT	order.length != n	order.length <= n
CreditKeys.sol	ROR	35	CAUGHT	order.length != n	order.length == n
CreditKeys.sol	ROR	35	CAUGHT	order.length != n	order.length > n
CreditKeys.sol	ROR	35	CAUGHT	order.length != n	order.length >= n
CreditKeys.sol	ROR	37	UNCAUGHT	i < n	i != n
CreditKeys.sol	ROR	37	CAUGHT	i < n	i <= n
CreditKeys.sol	ROR	37	CAUGHT	i < n	i == n
CreditKeys.sol	ROR	37	CAUGHT	i < n	i > n
CreditKeys.sol	ROR	37	CAUGHT	i < n	i >= n
CreditKeys.sol	ROR	39	CAUGHT	deposited[j] == order[i]	deposited[j] != order[i]
CreditKeys.sol	ROR	39	CAUGHT	deposited[j] == order[i]	deposited[j] < order[i]
CreditKeys.sol	ROR	39	CAUGHT	deposited[j] == order[i]	deposited[j] <= order[i]
CreditKeys.sol	ROR	39	CAUGHT	deposited[j] == order[i]	deposited[j] > order[i]
CreditKeys.sol	ROR	39	CAUGHT	deposited[j] == order[i]	deposited[j] >= order[i]
CreditKeys.sol	ROR	39	UNCAUGHT	j < n	j != n
CreditKeys.sol	ROR	39	CAUGHT	j < n	j <= n
CreditKeys.sol	ROR	39	CAUGHT	j < n	j == n
CreditKeys.sol	ROR	39	CAUGHT	j < n	j > n
CreditKeys.sol	ROR	39	CAUGHT	j < n	j >= n
CreditKeys.sol	ROR	40	CAUGHT	pos == type(uint256).max	pos != type(uint256).max
CreditKeys.sol	ROR	40	CAUGHT	pos == type(uint256).max	pos < type(uint256).max
CreditKeys.sol	ROR	40	CAUGHT	pos == type(uint256).max	pos <= type(uint256).max
CreditKeys.sol	ROR	40	CAUGHT	pos == type(uint256).max	pos > type(uint256).max
CreditKeys.sol	ROR	40	UNCAUGHT	pos == type(uint256).max	pos >= type(uint256).max
CreditKeys.sol	ROR	43	CAUGHT	seen[w] & bit != 0	seen[w] & bit < 0
CreditKeys.sol	ROR	43	CAUGHT	seen[w] & bit != 0	seen[w] & bit <= 0
CreditKeys.sol	ROR	43	CAUGHT	seen[w] & bit != 0	seen[w] & bit == 0
CreditKeys.sol	ROR	43	UNCAUGHT	seen[w] & bit != 0	seen[w] & bit > 0
CreditKeys.sol	ROR	43	CAUGHT	seen[w] & bit != 0	seen[w] & bit >= 0
CreditKeys.sol	ROR	46	CAUGHT	p == Preset.Manual	p != Preset.Manual
CreditKeys.sol	ROR	46	CAUGHT	p == Preset.Manual	p < Preset.Manual
CreditKeys.sol	ROR	46	CAUGHT	p == Preset.Manual	p <= Preset.Manual
CreditKeys.sol	ROR	46	CAUGHT	p == Preset.Manual	p > Preset.Manual
CreditKeys.sol	ROR	46	UNCAUGHT	p == Preset.Manual	p >= Preset.Manual
CreditKeys.sol	ROR	47	CAUGHT	p == Preset.Deposit	p != Preset.Deposit
CreditKeys.sol	ROR	47	CAUGHT	p == Preset.Deposit	p < Preset.Deposit
CreditKeys.sol	ROR	47	UNCAUGHT	p == Preset.Deposit	p <= Preset.Deposit
CreditKeys.sol	ROR	47	CAUGHT	p == Preset.Deposit	p > Preset.Deposit
CreditKeys.sol	ROR	47	CAUGHT	p == Preset.Deposit	p >= Preset.Deposit
CreditKeys.sol	ROR	48	UNCAUGHT	i < n	i != n
CreditKeys.sol	ROR	48	CAUGHT	i < n	i <= n
CreditKeys.sol	ROR	48	CAUGHT	i < n	i == n
CreditKeys.sol	ROR	48	CAUGHT	i < n	i > n
CreditKeys.sol	ROR	48	CAUGHT	i < n	i >= n
CreditKeys.sol	ROR	48	UNCAUGHT	order[i] != deposited[i]	order[i] < deposited[i]
CreditKeys.sol	ROR	48	CAUGHT	order[i] != deposited[i]	order[i] <= deposited[i]
CreditKeys.sol	ROR	48	CAUGHT	order[i] != deposited[i]	order[i] == deposited[i]
CreditKeys.sol	ROR	48	UNCAUGHT	order[i] != deposited[i]	order[i] > deposited[i]
CreditKeys.sol	ROR	48	CAUGHT	order[i] != deposited[i]	order[i] >= deposited[i]
CreditKeys.sol	ROR	51	CAUGHT	p == Preset.Random	p != Preset.Random
CreditKeys.sol	ROR	51	CAUGHT	p == Preset.Random	p < Preset.Random
CreditKeys.sol	ROR	51	CAUGHT	p == Preset.Random	p <= Preset.Random
CreditKeys.sol	ROR	51	CAUGHT	p == Preset.Random	p > Preset.Random
CreditKeys.sol	ROR	51	UNCAUGHT	p == Preset.Random	p >= Preset.Random
CreditKeys.sol	ROR	53	UNCAUGHT	i < n	i != n
CreditKeys.sol	ROR	53	CAUGHT	i < n	i <= n
CreditKeys.sol	ROR	53	CAUGHT	i < n	i == n
CreditKeys.sol	ROR	53	CAUGHT	i < n	i > n
CreditKeys.sol	ROR	53	CAUGHT	i < n	i >= n
CreditKeys.sol	ROR	53	UNCAUGHT	order[i] != want[i]	order[i] < want[i]
CreditKeys.sol	ROR	53	CAUGHT	order[i] != want[i]	order[i] <= want[i]
CreditKeys.sol	ROR	53	CAUGHT	order[i] != want[i]	order[i] == want[i]
CreditKeys.sol	ROR	53	UNCAUGHT	order[i] != want[i]	order[i] > want[i]
CreditKeys.sol	ROR	53	CAUGHT	order[i] != want[i]	order[i] >= want[i]
CreditKeys.sol	ROR	58	UNCAUGHT	i < n	i != n
CreditKeys.sol	ROR	58	CAUGHT	i < n	i <= n
CreditKeys.sol	ROR	58	CAUGHT	i < n	i == n
CreditKeys.sol	ROR	58	CAUGHT	i < n	i > n
CreditKeys.sol	ROR	58	CAUGHT	i < n	i >= n
CreditKeys.sol	ROR	60	CAUGHT	k <= prev	k != prev
CreditKeys.sol	ROR	60	UNCAUGHT	k <= prev	k < prev
CreditKeys.sol	ROR	60	CAUGHT	k <= prev	k == prev
CreditKeys.sol	ROR	60	CAUGHT	k <= prev	k > prev
CreditKeys.sol	ROR	60	CAUGHT	k <= prev	k >= prev
CreditKeys.sol	ROR	67	CAUGHT	p == Preset.Number	p != Preset.Number
CreditKeys.sol	ROR	67	CAUGHT	p == Preset.Number	p < Preset.Number
CreditKeys.sol	ROR	67	UNCAUGHT	p == Preset.Number	p <= Preset.Number
CreditKeys.sol	ROR	67	CAUGHT	p == Preset.Number	p > Preset.Number
CreditKeys.sol	ROR	67	UNCAUGHT	p == Preset.Number	p >= Preset.Number
CreditKeys.sol	ROR	69	CAUGHT	p == Preset.Time	p != Preset.Time
CreditKeys.sol	ROR	69	CAUGHT	p == Preset.Time	p < Preset.Time
CreditKeys.sol	ROR	69	UNCAUGHT	p == Preset.Time	p <= Preset.Time
CreditKeys.sol	ROR	69	CAUGHT	p == Preset.Time	p > Preset.Time
CreditKeys.sol	ROR	69	UNCAUGHT	p == Preset.Time	p >= Preset.Time
CreditKeys.sol	ROR	71	CAUGHT	p == Preset.Colors	p != Preset.Colors
CreditKeys.sol	ROR	71	CAUGHT	p == Preset.Colors	p < Preset.Colors
CreditKeys.sol	ROR	71	UNCAUGHT	p == Preset.Colors	p <= Preset.Colors
CreditKeys.sol	ROR	71	CAUGHT	p == Preset.Colors	p > Preset.Colors
CreditKeys.sol	ROR	71	UNCAUGHT	p == Preset.Colors	p >= Preset.Colors
CreditKeys.sol	ROR	73	CAUGHT	p == Preset.Ink	p != Preset.Ink
CreditKeys.sol	ROR	73	CAUGHT	p == Preset.Ink	p < Preset.Ink
CreditKeys.sol	ROR	73	UNCAUGHT	p == Preset.Ink	p <= Preset.Ink
CreditKeys.sol	ROR	73	CAUGHT	p == Preset.Ink	p > Preset.Ink
CreditKeys.sol	ROR	73	UNCAUGHT	p == Preset.Ink	p >= Preset.Ink
CreditKeys.sol	ROR	74	CAUGHT	p == Preset.Eights	p != Preset.Eights
CreditKeys.sol	ROR	74	CAUGHT	p == Preset.Eights	p < Preset.Eights
CreditKeys.sol	ROR	74	UNCAUGHT	p == Preset.Eights	p <= Preset.Eights
CreditKeys.sol	ROR	74	CAUGHT	p == Preset.Eights	p > Preset.Eights
CreditKeys.sol	ROR	74	UNCAUGHT	p == Preset.Eights	p >= Preset.Eights
CreditKeys.sol	ROR	75	CAUGHT	p == Preset.Print	p != Preset.Print
CreditKeys.sol	ROR	75	CAUGHT	p == Preset.Print	p < Preset.Print
CreditKeys.sol	ROR	75	UNCAUGHT	p == Preset.Print	p <= Preset.Print
CreditKeys.sol	ROR	75	CAUGHT	p == Preset.Print	p > Preset.Print
CreditKeys.sol	ROR	75	UNCAUGHT	p == Preset.Print	p >= Preset.Print
CreditKeys.sol	ROR	76	CAUGHT	p == Preset.Weight	p != Preset.Weight
CreditKeys.sol	ROR	76	CAUGHT	p == Preset.Weight	p < Preset.Weight
CreditKeys.sol	ROR	76	UNCAUGHT	p == Preset.Weight	p <= Preset.Weight
CreditKeys.sol	ROR	76	CAUGHT	p == Preset.Weight	p > Preset.Weight
CreditKeys.sol	ROR	76	UNCAUGHT	p == Preset.Weight	p >= Preset.Weight
CreditKeys.sol	ROR	77	CAUGHT	p == Preset.Rarity	p != Preset.Rarity
CreditKeys.sol	ROR	77	CAUGHT	p == Preset.Rarity	p < Preset.Rarity
CreditKeys.sol	ROR	77	UNCAUGHT	p == Preset.Rarity	p <= Preset.Rarity
CreditKeys.sol	ROR	77	CAUGHT	p == Preset.Rarity	p > Preset.Rarity
CreditKeys.sol	ROR	77	UNCAUGHT	p == Preset.Rarity	p >= Preset.Rarity
CreditKeys.sol	ROR	106	CAUGHT	h == keccak256("Registered")	h != keccak256("Registered")
CreditKeys.sol	ROR	106	CAUGHT	h == keccak256("Registered")	h < keccak256("Registered")
CreditKeys.sol	ROR	106	UNCAUGHT	h == keccak256("Registered")	h <= keccak256("Registered")
CreditKeys.sol	ROR	106	CAUGHT	h == keccak256("Registered")	h > keccak256("Registered")
CreditKeys.sol	ROR	106	UNCAUGHT	h == keccak256("Registered")	h >= keccak256("Registered")
CreditKeys.sol	ROR	107	CAUGHT	h == keccak256("Nudge")	h != keccak256("Nudge")
CreditKeys.sol	ROR	107	CAUGHT	h == keccak256("Nudge")	h < keccak256("Nudge")
CreditKeys.sol	ROR	107	UNCAUGHT	h == keccak256("Nudge")	h <= keccak256("Nudge")
CreditKeys.sol	ROR	107	CAUGHT	h == keccak256("Nudge")	h > keccak256("Nudge")
CreditKeys.sol	ROR	107	UNCAUGHT	h == keccak256("Nudge")	h >= keccak256("Nudge")
CreditKeys.sol	ROR	108	CAUGHT	h == keccak256("Slip")	h != keccak256("Slip")
CreditKeys.sol	ROR	108	CAUGHT	h == keccak256("Slip")	h < keccak256("Slip")
CreditKeys.sol	ROR	108	UNCAUGHT	h == keccak256("Slip")	h <= keccak256("Slip")
CreditKeys.sol	ROR	108	CAUGHT	h == keccak256("Slip")	h > keccak256("Slip")
CreditKeys.sol	ROR	108	UNCAUGHT	h == keccak256("Slip")	h >= keccak256("Slip")
CreditKeys.sol	ROR	110	CAUGHT	h == keccak256("Drift")	h != keccak256("Drift")
CreditKeys.sol	ROR	110	CAUGHT	h == keccak256("Drift")	h < keccak256("Drift")
CreditKeys.sol	ROR	110	UNCAUGHT	h == keccak256("Drift")	h <= keccak256("Drift")
CreditKeys.sol	ROR	110	CAUGHT	h == keccak256("Drift")	h > keccak256("Drift")
CreditKeys.sol	ROR	110	UNCAUGHT	h == keccak256("Drift")	h >= keccak256("Drift")
CreditKeys.sol	ROR	111	CAUGHT	h == keccak256("Loose")	h != keccak256("Loose")
CreditKeys.sol	ROR	111	CAUGHT	h == keccak256("Loose")	h < keccak256("Loose")
CreditKeys.sol	ROR	111	UNCAUGHT	h == keccak256("Loose")	h <= keccak256("Loose")
CreditKeys.sol	ROR	111	CAUGHT	h == keccak256("Loose")	h > keccak256("Loose")
CreditKeys.sol	ROR	111	UNCAUGHT	h == keccak256("Loose")	h >= keccak256("Loose")
CreditKeys.sol	ROR	118	CAUGHT	h == keccak256("sparse")	h != keccak256("sparse")
CreditKeys.sol	ROR	118	CAUGHT	h == keccak256("sparse")	h < keccak256("sparse")
CreditKeys.sol	ROR	118	UNCAUGHT	h == keccak256("sparse")	h <= keccak256("sparse")
CreditKeys.sol	ROR	118	CAUGHT	h == keccak256("sparse")	h > keccak256("sparse")
CreditKeys.sol	ROR	118	UNCAUGHT	h == keccak256("sparse")	h >= keccak256("sparse")
CreditKeys.sol	ROR	119	CAUGHT	h == keccak256("lean")	h != keccak256("lean")
CreditKeys.sol	ROR	119	CAUGHT	h == keccak256("lean")	h < keccak256("lean")
CreditKeys.sol	ROR	119	UNCAUGHT	h == keccak256("lean")	h <= keccak256("lean")
CreditKeys.sol	ROR	119	CAUGHT	h == keccak256("lean")	h > keccak256("lean")
CreditKeys.sol	ROR	119	UNCAUGHT	h == keccak256("lean")	h >= keccak256("lean")
CreditKeys.sol	ROR	120	CAUGHT	h == keccak256("even")	h != keccak256("even")
CreditKeys.sol	ROR	120	CAUGHT	h == keccak256("even")	h < keccak256("even")
CreditKeys.sol	ROR	120	UNCAUGHT	h == keccak256("even")	h <= keccak256("even")
CreditKeys.sol	ROR	120	CAUGHT	h == keccak256("even")	h > keccak256("even")
CreditKeys.sol	ROR	120	UNCAUGHT	h == keccak256("even")	h >= keccak256("even")
CreditKeys.sol	ROR	121	CAUGHT	h == keccak256("extreme")	h != keccak256("extreme")
CreditKeys.sol	ROR	121	CAUGHT	h == keccak256("extreme")	h < keccak256("extreme")
CreditKeys.sol	ROR	121	UNCAUGHT	h == keccak256("extreme")	h <= keccak256("extreme")
CreditKeys.sol	ROR	121	CAUGHT	h == keccak256("extreme")	h > keccak256("extreme")
CreditKeys.sol	ROR	121	UNCAUGHT	h == keccak256("extreme")	h >= keccak256("extreme")
